handle	text
HillaryClinton	"This is real—Donald Trump just accepted the @GOP nomination.

RT if you agree: We can't let him become president. https://t.co/3C5WLPv33W"
HillaryClinton	"As of tonight, only one thing is standing between Donald Trump and the presidency: all of us. Get your free sticker: https://t.co/dHZrxCNx4T"
HillaryClinton	How will you feel if you wake up on Jan. 20 to President Trump? Chip in now to help keep him out of the White House: https://t.co/SAwvtVUn8U
HillaryClinton	"President. Donald. Trump.

Get your free sticker to show the world you're not about to let that happen: https://t.co/2Pr6mFCsWO"
HillaryClinton	"Donald Trump doesn't represent us.
His ideas don't represent us.
And his values don't represent us.
Add your name: https://t.co/2Lc6JkOXmV"
HillaryClinton	WATCH: Damning video undermines Trump momentum after accepting nomination → https://t.co/EMqM2lAdxE
HillaryClinton	"This is Trump's party. This could be Trump's America.

Don't let it.
https://t.co/SYniM00lPi"
HillaryClinton	"What Trump really means when he says ""Make America Great Again”: https://t.co/Kd42NekJ0c"
HillaryClinton	Monitoring the horrific situation in Munich. We stand with our friends in Germany as they work to bring those responsible to justice. -H
HillaryClinton	"""I think after the last week...we'd better be ready to go win an election in November."" —Hillary in Tampa"
HillaryClinton	"""Hard to believe they spent so much time talking about me and no time talking about jobs or education or health care."" —Hillary on the RNC"
HillaryClinton	"“I never thought I’d say these words, but Ted Cruz was right...in this election, do the right thing and vote your conscience.” —Hillary"
HillaryClinton	Donald Trump’s speech last night took it to a whole new level. He offered a lot of anger and fear and resentment—but no solutions.
HillaryClinton	"""I've never heard an American leader...claiming that he's all we need. That's not a democracy, my friends."" —Hillary"
HillaryClinton	"""As I recall, we had a revolution to make sure we didn't have someone who said, 'I can fix it alone.'"" —Hillary https://t.co/ScJqBfzx0Z"
HillaryClinton	"""He doesn’t speak for immigrants...I don’t think he speaks for women. I don’t think he speaks for working families."" —Hillary on Trump"
HillaryClinton	"""He doesn’t speak for anyone who thinks our country should be standing together, not splintering apart."" —Hillary https://t.co/gH2Q6day5J"
HillaryClinton	"""He sure doesn’t speak for me, because I know we are stronger together, and that’s what we’re going to be."" —Hillary on Trump"
HillaryClinton	"""We need more love and kindness in this country...The last thing we need are leaders who try to divide us even more than we are."" —Hillary"
HillaryClinton	"""I've never known America to quit on ourselves. I've never known us to give up in the face of tough challenges."" —Hillary"
HillaryClinton	"""The last thing we need is somebody running for president who talks trash about America."" —Hillary in Tampa"
HillaryClinton	"""The best way I can sum up what I hope this election will lead to...is: Love trumps hate."" —Hillary"
HillaryClinton	Donald Trump told lie after lie last night because it's all he has to offer the American people. https://t.co/wXllN0KVHl
HillaryClinton	"I'm thrilled to announce my running mate, @TimKaine, a man who's devoted his life to fighting for others. -H https://t.co/lTVyfztE5Z"
HillaryClinton	".@TimKaine is a relentless optimist who believes no problem is unsolvable if you put in the work to solve it.
https://t.co/pui1WFEVpS"
HillaryClinton	.@TimKaine's guiding principle: the belief that you can make a difference through public service. https://t.co/YopSUeMqOX
HillaryClinton	Meet @TimKaine—Hillary's running mate and the next vice president of the United States. https://t.co/igt3AKcMhK
HillaryClinton	"Welcome to the team, @TimKaine. https://t.co/nEIqHCOGWx"
HillaryClinton	"Trump, translated:

✓Build the wall
✓Add $34 trillion to the national debt
✓Revoke 20 million Americans' insurance https://t.co/as0FqFGoXS"
HillaryClinton	"This is what dauntless leadership looks like. Thank you, @GovernorVA—proud to call you a friend. -H https://t.co/c72c0HUSyw"
HillaryClinton	"If you want to know what someone’s really like, ask his neighbors when he's not around. https://t.co/TOvRfhitEz"
HillaryClinton	"Live from Miami: Hillary takes the stage in her first appearance with her running mate, @TimKaine → https://t.co/9CipfTScI9"
HillaryClinton	"""After everything we saw at the Republican Convention...being here with you on this beautiful day is like a breath of fresh air."" —Hillary"
HillaryClinton	"Donald Trump may think America is in decline, but he’s wrong.

America’s best days are still ahead of us."
HillaryClinton	"“In Philadelphia, we’ll offer a very different vision for our country. One that is about building bridges, not walls.” —Hillary"
HillaryClinton	"""Tim is everything Donald Trump &amp; Mike Pence are not…he is a progressive who likes to get things done. That’s just my kind of guy."" —Hillary"
HillaryClinton	"During law school, when his classmates were taking internships at prestigious firms, @TimKaine served as a missionary in Honduras."
HillaryClinton	"Pence slashed education funding in Indiana &amp; gave tax cuts to the wealthiest.

Kaine cut his own salary &amp; invested in education in Virginia."
HillaryClinton	The people who know @TimKaine best have voted to give him a promotion because he fights for the people he represents and delivers results.
HillaryClinton	"Make no mistake: Behind that smile, @TimKaine has a backbone of steel.

Just ask the NRA."
HillaryClinton	"Trump's dangerously wrong when he says “I alone can fix it.”

Americans haver never put our faith in one man—we put our faith in each other."
HillaryClinton	"""Tim has led on some of the most important issues facing our country—from voting rights to LGBT equality to criminal justice reform."""
HillaryClinton	"""I can’t think of any better person to have by my side on the campaign trail and in the White House."" —Hillary"
HillaryClinton	"""Join us. Take out your phone right now and text JOIN to 47246. Or go to https://t.co/L7Dd6Uu8yR."" —Hillary"
HillaryClinton	"""What does Donald Trump say about these great Americans?

He calls the American military 'a disaster.’” —@TimKaine"
HillaryClinton	"""Hillary Clinton is the exact opposite of Donald Trump.

She doesn’t insult people. She listens to them."" —@timkaine"
HillaryClinton	Tim has spent most of his life in public service because he believes in doing everything he can to make a difference in people’s lives.
HillaryClinton	"“My mom once told me…‘if you want to do right, be an optimist.’” —@timkaine"
HillaryClinton	"""Marrying Anne was, and remains, the best decision of my life.” —@timkaine"
HillaryClinton	"""If I’m good at anything in public life, it’s because I started at the local level—listening to people...&amp; trying to find consensus."" —Kaine"
HillaryClinton	"""I’m a Catholic, and Hillary is a Methodist, but I tell you, her creed is the same as mine: 
Do all the good you can.” —@timkaine"
HillaryClinton	"""There are an awful lot of people who’ve put their trust and faith in Hillary. And she has always delivered.” —@TimKaine"
HillaryClinton	"""We’re going to make our economy work for everybody, not just those at the top.” —@timkaine"
HillaryClinton	"“We’ll make sure that Wall Street, and corporations, and the wealthy pay their fair share of taxes.” —@TimKaine"
HillaryClinton	"“In the first 100 days, we’ll put forward a comprehensive immigration reform package that includes a path to citizenship.” —@TimKaine"
HillaryClinton	"""Hillary and I will not rest...until we get universal background checks and close loopholes.” —@TimKaine on preventing gun violence"
HillaryClinton	"“I know the NRA...They’ve campaigned against me in every statewide race I’ve ever run, but I’ve never lost an election.” —@timkaine"
HillaryClinton	"""You’re right, he doesn’t trash talk everybody. He likes Vladimir Putin.” —@TimKaine on Donald Trump"
HillaryClinton	"""America was built on courage, on imagination, and an unbeatable determination to do the job at hand.” —@TimKaine quoting Harry Truman"
HillaryClinton	“Let’s go make history and elect Hillary Clinton the 45th president of the United States.” —@TimKaine https://t.co/RrEPx0FdXE
HillaryClinton	Help welcome @TimKaine to the team. Get your sticker today to show your support: https://t.co/BJ0H3RD4d0 #ClintonKaine
HillaryClinton	"""Tough times don't last, but tough people do.""  —@TimKaine in his first speech as Hillary's running mate
https://t.co/6plk2v2nIg"
HillaryClinton	"""I don't defend what he says."" —@MarcoRubio on @realDonaldTrump #RNCinCLE https://t.co/YO81aW6XZB"
HillaryClinton	Outraged by today's attack in Kabul that killed dozens who were peacefully demonstrating. We stand with the Afghan people against terror. -H
HillaryClinton	"Our goal: 3 million people to register and commit to vote by Nov. 8

Help us get there. → https://t.co/8Q5DNkJ3jE
https://t.co/rym1Ley3t2"
HillaryClinton	"Your @GOP nominee for president has some thoughts on graphic design.
https://t.co/d2fZdgWK7E"
HillaryClinton	"Trump, translated:

✓Build the wall
✓Add $34 trillion to the national debt
✓Revoke 20 million Americans' insurance https://t.co/kg4Asx4SCx"
HillaryClinton	"""It's hard to find a project he touched that did not produce allegations of broken promises...or outright fraud.""
https://t.co/Tn1vkBbEtF"
HillaryClinton	"""Donald will betray his supporters on every issue."" —@TedCruz on the @GOP nominee https://t.co/YO81aW6XZB"
HillaryClinton	"""@TimKaine is a good man. He’s a true progressive. And he will make a great vice president."" —@POTUS https://t.co/Vw6kyxtO9r"
HillaryClinton	"Trump's convention message: fear and hate.

RT if you agree we're better than this.
https://t.co/GNb8LNeJcb"
HillaryClinton	"""Couldn't have said it better!"" —David Duke, former grand wizard of the Ku Klux Klan, on Donald Trump's RNC speech https://t.co/nt355hYBQb"
HillaryClinton	"""Do all the good you can—measure your life by the positive effect you can have on other people’s lives."" —@TimKaine https://t.co/f7iNc22nPU"
HillaryClinton	People had some fun with a new game we invented: Sad! Libs. https://t.co/9jsm3Nc8cb
HillaryClinton	"There's never been a campaign app like this before. Download it today to help Hillary win. https://t.co/K1Aw88vS9H
https://t.co/iJNSagEoVc"
HillaryClinton	"For more than a decade, @TimKaine's been leading the fight against the NRA—right in their own backyard.
https://t.co/oXpSCA43xG"
HillaryClinton	.@TimKaine is everything Donald Trump and Mike Pence are not: progressive and qualified to lead on day one. https://t.co/DBosbCSLcM
HillaryClinton	Hillary's speaking at the @VFWHQ. Tune in now: https://t.co/q9VBtnCSTJ
HillaryClinton	"""Americans aren’t just choosing a president, we’re also choosing a Commander-in-Chief."" —Hillary to the @VFWHQ"
HillaryClinton	"""I believe in being firm but wise with our rivals—finding common ground where we can and standing our ground when we must."" —Hillary"
HillaryClinton	"""One thing’s for certain: You won’t ever hear me praising dictators and strongmen who have no love for America.” —Hillary on Donald Trump"
HillaryClinton	"Our troops strive to conduct themselves with honor.

They deserve a Commander-in-Chief who will never order them to commit war crimes."
HillaryClinton	“I don’t understand people who trash talk about America…who act as if we are not yet the greatest country that has ever been created.”
HillaryClinton	"""I believe that he and all American prisoners of war are heroes.” —Hillary on Senator John McCain"
HillaryClinton	"""We are not going to privatize the V.A., we’re going to reform it."" —Hillary"
HillaryClinton	The freedoms and privileges that we enjoy as Americans didn’t come out of thin air. People fought and bled and died for them.
HillaryClinton	"“Everyone who has served deserves our thanks...and you deserve a country and a president and Commander-in-Chief who honors your service."""
HillaryClinton	"No matter where you are, you can help Hillary win in November. All you need is a smartphone. https://t.co/K1Aw88vS9H
https://t.co/IiQGwaarv3"
