"trend","symbol","n_period","l_period","date","target","pred_final_avg","pred_final"
"bullish","AAPL",4,15,2020-01-16,"No",0.272370259850187,0
"bullish","AAPL",4,15,2020-01-17,"No",0.279738008267973,0
"bullish","AAPL",4,15,2020-01-21,"No",0.0635906483626651,0
"bullish","AAPL",4,15,2020-01-22,"No",0.0689609679523441,0
"bullish","AAPL",4,15,2020-01-23,"No",0.258515139582843,0
"bullish","AAPL",4,15,2020-01-24,"No",0.322154200793127,0
"bullish","AAPL",4,15,2020-01-27,"No",0.807911124842019,1
"bullish","AAPL",4,15,2020-01-28,"No",0.904917344066308,1
"bullish","AAPL",4,15,2020-01-29,"No",0.853243369884201,1
"bullish","AAPL",4,15,2020-01-30,"No",0.924107450055634,1
"bullish","AAPL",4,15,2020-01-31,"Yes",0.331308049335734,0
"bullish","AAPL",4,15,2020-02-03,"Yes",0.115231150970849,0
"bullish","AAPL",4,15,2020-02-04,"No",0.371731233953962,0
"bullish","AAPL",4,15,2020-02-05,"No",0.196884073373739,0
"bullish","AAPL",4,15,2020-02-06,"No",0.307574137100269,0
"bullish","AAPL",4,15,2020-02-07,"No",0.799157264751101,1
"bullish","AAPL",4,15,2020-02-10,"No",0.0639977845509475,0
"bullish","AAPL",4,15,2020-02-11,"No",0.482820087407057,0
"bullish","AAPL",4,15,2020-02-12,"No",0.535785463286482,1
"bullish","AAPL",4,15,2020-02-13,"No",0.146919225258951,0
"bullish","AAPL",4,15,2020-02-14,"No",0.134200059328911,0
"bullish","AAPL",4,15,2020-02-18,"No",0.779358336568908,1
"bullish","AAPL",4,15,2020-02-19,"No",0.363074899906951,0
"bullish","AAPL",4,15,2020-02-20,"No",0.110828426001708,0
"bullish","AAPL",4,15,2020-02-21,"No",0.159311988562269,0
"bullish","AAPL",4,15,2020-02-24,"No",0.134198336774225,0
"bullish","AAPL",4,15,2020-02-25,"Yes",0.123542554723415,0
"bullish","AAPL",4,15,2020-02-26,"No",0.0675606649812707,0
"bullish","AAPL",4,15,2020-02-27,"Yes",0.189022453640072,0
"bullish","AAPL",4,15,2020-02-28,"Yes",0.0587701184462591,0
"bullish","AAPL",4,15,2020-03-02,"No",0.185874528456907,0
"bullish","AAPL",4,15,2020-03-03,"No",0.167946060816911,0
"bullish","AAPL",4,15,2020-03-04,"No",0.704070031559963,1
"bullish","AAPL",4,15,2020-03-05,"No",0.0664006468387353,0
"bullish","AAPL",4,15,2020-03-06,"No",0.465978425140232,0
"bullish","AAPL",4,15,2020-03-09,"Yes",0.167389279221108,0
"bullish","AAPL",4,15,2020-03-10,"No",0.134200335093913,0
"bullish","AAPL",4,15,2020-03-11,"No",0.162356429561754,0
"bullish","AAPL",4,15,2020-03-12,"No",0.156559159529723,0
"bullish","AAPL",4,15,2020-03-13,"No",0.247433669728068,0
"bullish","AAPL",4,15,2020-03-16,"No",0.114017781727946,0
"bullish","AAPL",4,15,2020-03-17,"No",0.0766586392039308,0
"bullish","AAPL",4,15,2020-03-18,"No",0.129591662662583,0
"bullish","AAPL",4,15,2020-03-19,"No",0.0569050552107549,0
"bullish","AAPL",4,15,2020-03-20,"Yes",0.0721996745478051,0
"bullish","AAPL",4,15,2020-03-23,"Yes",0.256251353231838,0
"bullish","AAPL",4,15,2020-03-24,"Yes",0.264294287280982,0
"bullish","AAPL",4,15,2020-03-25,"Yes",0.741536435653688,1
"bullish","AAPL",4,15,2020-03-26,"No",0.571001017614287,1
"bullish","AAPL",4,15,2020-03-27,"No",0.381762913804156,0
"bullish","AAPL",4,15,2020-03-30,"No",0.18375504141137,0
"bullish","AAPL",4,15,2020-03-31,"Yes",0.164158287441851,0
"bullish","AAPL",4,15,2020-04-01,"Yes",0.287677284584461,0
"bullish","AAPL",4,15,2020-04-02,"Yes",0.443340288227938,0
"bullish","AAPL",4,15,2020-04-03,"Yes",0.129956317750934,0
"bullish","AAPL",4,15,2020-04-06,"Yes",0.361129791979898,0
"bullish","AAPL",4,15,2020-04-07,"Yes",0.335717240465516,0
"bullish","AAPL",4,15,2020-04-08,"Yes",0.0672089489179391,0
"bullish","AAPL",4,15,2020-04-09,"Yes",0.0746716519137021,0
"bullish","AAPL",4,15,2020-04-13,"Yes",0.0672774194329428,0
"bullish","AAPL",4,15,2020-04-14,"No",0.0645997829664856,0
"bullish","AAPL",4,15,2020-04-15,"No",0.0652834034699857,0
"bullish","AAPL",4,15,2020-04-16,"No",0.0623735510566689,0
"bullish","AAPL",4,15,2020-04-17,"No",0.0712831716716117,0
"bullish","AAPL",4,15,2020-04-20,"No",0.194226908492373,0
"bullish","AAPL",4,15,2020-04-21,"Yes",0.64572795304351,1
"bullish","AAPL",4,15,2020-04-22,"No",0.162688877514757,0
"bullish","AAPL",4,15,2020-04-23,"Yes",0.118777225583184,0
"bullish","AAPL",4,15,2020-04-24,"Yes",0.123610718931027,0
"bullish","AAPL",4,15,2020-04-27,"No",0.120145165251839,0
"bullish","AAPL",4,15,2020-04-28,"Yes",0.1322067378324,0
"bullish","AAPL",4,15,2020-04-29,"Yes",0.0580124301591912,0
"bullish","AAPL",4,15,2020-04-30,"No",0.0642925285733537,0
"bullish","AAPL",4,15,2020-05-01,"Yes",0.195978632558433,0
"bullish","AAPL",4,15,2020-05-04,"Yes",0.071568324082921,0
"bullish","AAPL",4,15,2020-05-05,"Yes",0.0615790426774742,0
"bullish","AAPL",4,15,2020-05-06,"Yes",0.090973904720584,0
"bullish","AAPL",4,15,2020-05-07,"No",0.0621992118211858,0
"bullish","AAPL",4,15,2020-05-08,NA,0.063999463123677,0
"bullish","AAPL",4,15,2020-05-11,NA,0.104550354707678,0
"bullish","AAPL",4,15,2020-05-12,NA,0.0653535629805217,0
"bullish","AAPL",4,15,2020-05-13,NA,0.15845495009017,0
"bullish","AAPL",5,15,2020-01-03,"Yes",0.058441284451135,0
"bullish","AAPL",5,15,2020-01-06,"Yes",0.0589492084980429,0
"bullish","AAPL",5,15,2020-01-07,"Yes",0.0561123263606743,0
"bullish","AAPL",5,15,2020-01-08,"No",0.0606144755407372,0
"bullish","AAPL",5,15,2020-01-09,"No",0.07022699855019,0
"bullish","AAPL",5,15,2020-01-10,"No",0.0753904456100808,0
"bullish","AAPL",5,15,2020-01-13,"No",0.0740406558057074,0
"bullish","AAPL",5,15,2020-01-14,"No",0.10932482019843,0
"bullish","AAPL",5,15,2020-01-15,"No",0.201330751857008,0
"bullish","AAPL",5,15,2020-01-16,"No",0.162863232353385,0
"bullish","AAPL",5,15,2020-01-17,"No",0.10884103545176,0
"bullish","AAPL",5,15,2020-01-21,"No",0.190958682078716,0
"bullish","AAPL",5,15,2020-01-22,"No",0.117491015095077,0
"bullish","AAPL",5,15,2020-01-23,"No",0.155088409219562,0
"bullish","AAPL",5,15,2020-01-24,"No",0.202272510401695,0
"bullish","AAPL",5,15,2020-01-27,"No",0.168608272970016,0
"bullish","AAPL",5,15,2020-01-28,"No",0.285277058854281,0
"bullish","AAPL",5,15,2020-01-29,"No",0.482154554393673,0
"bullish","AAPL",5,15,2020-01-30,"No",0.582080804695669,1
"bullish","AAPL",5,15,2020-01-31,"No",0.0896582153622814,0
"bullish","AAPL",5,15,2020-02-03,"Yes",0.122105926969092,0
"bullish","AAPL",5,15,2020-02-04,"No",0.106023186116955,0
"bullish","AAPL",5,15,2020-02-05,"No",0.12671471944034,0
"bullish","AAPL",5,15,2020-02-06,"No",0.196043309881956,0
"bullish","AAPL",5,15,2020-02-07,"No",0.164308876276983,0
"bullish","AAPL",5,15,2020-02-10,"No",0.102681031314892,0
"bullish","AAPL",5,15,2020-02-11,"No",0.134090298760381,0
"bullish","AAPL",5,15,2020-02-12,"No",0.145926767436477,0
"bullish","AAPL",5,15,2020-02-13,"No",0.117122984654086,0
"bullish","AAPL",5,15,2020-02-14,"No",0.102069033468534,0
"bullish","AAPL",5,15,2020-02-18,"No",0.18058049219757,0
"bullish","AAPL",5,15,2020-02-19,"No",0.105757152969157,0
"bullish","AAPL",5,15,2020-02-20,"No",0.179832075088847,0
"bullish","AAPL",5,15,2020-02-21,"No",0.549797294568624,1
"bullish","AAPL",5,15,2020-02-24,"No",0.145395034890856,0
"bullish","AAPL",5,15,2020-02-25,"No",0.115667952464893,0
"bullish","AAPL",5,15,2020-02-26,"No",0.29413055168872,0
"bullish","AAPL",5,15,2020-02-27,"Yes",0.222721531954906,0
"bullish","AAPL",5,15,2020-02-28,"Yes",0.0719130973591411,0
"bullish","AAPL",5,15,2020-03-02,"No",0.21759331114094,0
"bullish","AAPL",5,15,2020-03-03,"No",0.306744875930294,0
"bullish","AAPL",5,15,2020-03-04,"No",0.529218486700845,1
"bullish","AAPL",5,15,2020-03-05,"No",0.355900021062471,0
"bullish","AAPL",5,15,2020-03-06,"No",0.352341917667267,0
"bullish","AAPL",5,15,2020-03-09,"No",0.332490393112395,0
"bullish","AAPL",5,15,2020-03-10,"No",0.557370167308823,1
"bullish","AAPL",5,15,2020-03-11,"No",0.315434738616164,0
"bullish","AAPL",5,15,2020-03-12,"No",0.251109097752438,0
"bullish","AAPL",5,15,2020-03-13,"No",0.595793266997054,1
"bullish","AAPL",5,15,2020-03-16,"No",0.575070412789485,1
"bullish","AAPL",5,15,2020-03-17,"No",0.311826319504385,0
"bullish","AAPL",5,15,2020-03-18,"No",0.437979792326395,0
"bullish","AAPL",5,15,2020-03-19,"Yes",0.668132606911523,1
"bullish","AAPL",5,15,2020-03-20,"Yes",0.229090206033382,0
"bullish","AAPL",5,15,2020-03-23,"Yes",0.577605685483178,1
"bullish","AAPL",5,15,2020-03-24,"No",0.646571790362619,1
"bullish","AAPL",5,15,2020-03-25,"No",0.68401081796564,1
"bullish","AAPL",5,15,2020-03-26,"No",0.81679917916286,1
"bullish","AAPL",5,15,2020-03-27,"No",0.771441237917286,1
"bullish","AAPL",5,15,2020-03-30,"No",0.385730445780229,0
"bullish","AAPL",5,15,2020-03-31,"No",0.648833794235707,1
"bullish","AAPL",5,15,2020-04-01,"Yes",0.746130506104233,1
"bullish","AAPL",5,15,2020-04-02,"Yes",0.850363699822013,1
"bullish","AAPL",5,15,2020-04-03,"Yes",0.540228801121333,1
"bullish","AAPL",5,15,2020-04-06,"Yes",0.350929301724111,0
"bullish","AAPL",5,15,2020-04-07,"Yes",0.683520697446937,1
"bullish","AAPL",5,15,2020-04-08,"Yes",0.111373127182897,0
"bullish","AAPL",5,15,2020-04-09,"Yes",0.0904371583961716,0
"bullish","AAPL",5,15,2020-04-13,"No",0.125734391578205,0
"bullish","AAPL",5,15,2020-04-14,"No",0.204979640196394,0
"bullish","AAPL",5,15,2020-04-15,"No",0.0882052238557171,0
"bullish","AAPL",5,15,2020-04-16,"No",0.0775694987647276,0
"bullish","AAPL",5,15,2020-04-17,"No",0.287241996021241,0
"bullish","AAPL",5,15,2020-04-20,"No",0.265008751177885,0
"bullish","AAPL",5,15,2020-04-21,"Yes",0.687371094717673,1
"bullish","AAPL",5,15,2020-04-22,"Yes",0.435522714579531,0
"bullish","AAPL",5,15,2020-04-23,"Yes",0.234193769257128,0
"bullish","AAPL",5,15,2020-04-24,"No",0.101581678189988,0
"bullish","AAPL",5,15,2020-04-27,"No",0.107569700197966,0
"bullish","AAPL",5,15,2020-04-28,"Yes",0.084913548440384,0
"bullish","AAPL",5,15,2020-04-29,"Yes",0.0651632191616898,0
"bullish","AAPL",5,15,2020-04-30,"No",0.0681504166149237,0
"bullish","AAPL",5,15,2020-05-01,"Yes",0.0906672032557159,0
"bullish","AAPL",5,15,2020-05-04,"Yes",0.0702582226960854,0
"bullish","AAPL",5,15,2020-05-05,"Yes",0.0707818784253525,0
"bullish","AAPL",5,15,2020-05-06,"No",0.0648470334033215,0
"bullish","AAPL",5,15,2020-05-07,NA,0.066210843382983,0
"bullish","AAPL",5,15,2020-05-08,NA,0.0716140791179333,0
"bullish","AAPL",5,15,2020-05-11,NA,0.192776574223051,0
"bullish","AAPL",5,15,2020-05-12,NA,0.153374326416131,0
"bullish","AAPL",5,15,2020-05-13,NA,0.0920449919045942,0
"bullish","AAPL",1,20,2020-01-03,"No",0.0422664218481497,0
"bullish","AAPL",1,20,2020-01-06,"No",0.0442189076457262,0
"bullish","AAPL",1,20,2020-01-07,"Yes",0.0642006108971598,0
"bullish","AAPL",1,20,2020-01-08,"Yes",0.116767075255108,0
"bullish","AAPL",1,20,2020-01-09,"No",0.043138003476502,0
"bullish","AAPL",1,20,2020-01-10,"Yes",0.0417333107707879,0
"bullish","AAPL",1,20,2020-01-13,"No",0.0958564528622898,0
"bullish","AAPL",1,20,2020-01-14,"No",0.0412271132462614,0
"bullish","AAPL",1,20,2020-01-15,"No",0.0418056415168571,0
"bullish","AAPL",1,20,2020-01-16,"No",0.0989276235041142,0
"bullish","AAPL",1,20,2020-01-17,"No",0.04202638774222,0
"bullish","AAPL",1,20,2020-01-21,"No",0.0483736444589511,0
"bullish","AAPL",1,20,2020-01-22,"No",0.047707433540151,0
"bullish","AAPL",1,20,2020-01-23,"No",0.311451158967297,0
"bullish","AAPL",1,20,2020-01-24,"No",0.0922788150483345,0
"bullish","AAPL",1,20,2020-01-27,"Yes",0.202368316540077,0
"bullish","AAPL",1,20,2020-01-28,"Yes",0.416290711811246,0
"bullish","AAPL",1,20,2020-01-29,"No",0.0424539227128489,0
"bullish","AAPL",1,20,2020-01-30,"No",0.214510178287088,0
"bullish","AAPL",1,20,2020-01-31,"No",0.320110384713084,0
"bullish","AAPL",1,20,2020-02-03,"Yes",0.0736567708497773,0
"bullish","AAPL",1,20,2020-02-04,"No",0.0816602192287979,0
"bullish","AAPL",1,20,2020-02-05,"No",0.046648767589193,0
"bullish","AAPL",1,20,2020-02-06,"No",0.102067603051038,0
"bullish","AAPL",1,20,2020-02-07,"No",0.0693935251127217,0
"bullish","AAPL",1,20,2020-02-10,"No",0.0850907106343083,0
"bullish","AAPL",1,20,2020-02-11,"Yes",0.209210077394415,0
"bullish","AAPL",1,20,2020-02-12,"No",0.0471456796497332,0
"bullish","AAPL",1,20,2020-02-13,"No",0.0601253745533304,0
"bullish","AAPL",1,20,2020-02-14,"No",0.828992707502097,1
"bullish","AAPL",1,20,2020-02-18,"No",0.0830933219146898,0
"bullish","AAPL",1,20,2020-02-19,"No",0.202158855605268,0
"bullish","AAPL",1,20,2020-02-20,"No",0.487805702015076,0
"bullish","AAPL",1,20,2020-02-21,"No",0.59605297468668,1
"bullish","AAPL",1,20,2020-02-24,"No",0.886655935916795,1
"bullish","AAPL",1,20,2020-02-25,"Yes",0.736136555154974,1
"bullish","AAPL",1,20,2020-02-26,"No",0.880624613686622,1
"bullish","AAPL",1,20,2020-02-27,"No",0.687262560103365,1
"bullish","AAPL",1,20,2020-02-28,"Yes",0.313208726819485,0
"bullish","AAPL",1,20,2020-03-02,"No",0.349566170100799,0
"bullish","AAPL",1,20,2020-03-03,"Yes",0.207017439038411,0
"bullish","AAPL",1,20,2020-03-04,"No",0.0988070879764898,0
"bullish","AAPL",1,20,2020-03-05,"No",0.426203099533073,0
"bullish","AAPL",1,20,2020-03-06,"No",0.421938247910262,0
"bullish","AAPL",1,20,2020-03-09,"Yes",0.668835465601801,1
"bullish","AAPL",1,20,2020-03-10,"No",0.209454691936317,0
"bullish","AAPL",1,20,2020-03-11,"No",0.809564444600585,1
"bullish","AAPL",1,20,2020-03-12,"Yes",0.128626683001636,0
"bullish","AAPL",1,20,2020-03-13,"No",0.150555129681005,0
"bullish","AAPL",1,20,2020-03-16,"Yes",0.194654886854442,0
"bullish","AAPL",1,20,2020-03-17,"No",0.127410963202414,0
"bullish","AAPL",1,20,2020-03-18,"No",0.179375020730847,0
"bullish","AAPL",1,20,2020-03-19,"No",0.54135123736331,1
"bullish","AAPL",1,20,2020-03-20,"No",0.159537794722035,0
"bullish","AAPL",1,20,2020-03-23,"Yes",0.152862445580631,0
"bullish","AAPL",1,20,2020-03-24,"No",0.815864113149644,1
"bullish","AAPL",1,20,2020-03-25,"Yes",0.640577219487932,1
"bullish","AAPL",1,20,2020-03-26,"No",0.259815433046833,0
"bullish","AAPL",1,20,2020-03-27,"Yes",0.112640700920954,0
"bullish","AAPL",1,20,2020-03-30,"No",0.89414442212333,1
"bullish","AAPL",1,20,2020-03-31,"No",0.151947886042496,0
"bullish","AAPL",1,20,2020-04-01,"Yes",0.269692003998698,0
"bullish","AAPL",1,20,2020-04-02,"No",0.41939927178008,0
"bullish","AAPL",1,20,2020-04-03,"Yes",0.910184597011063,1
"bullish","AAPL",1,20,2020-04-06,"No",0.736273161981588,1
"bullish","AAPL",1,20,2020-04-07,"Yes",0.312966106649959,0
"bullish","AAPL",1,20,2020-04-08,"No",0.0770161655753044,0
"bullish","AAPL",1,20,2020-04-09,"Yes",0.0514297496176502,0
"bullish","AAPL",1,20,2020-04-13,"Yes",0.168836363212608,0
"bullish","AAPL",1,20,2020-04-14,"No",0.0894267557599479,0
"bullish","AAPL",1,20,2020-04-15,"No",0.0669607632985777,0
"bullish","AAPL",1,20,2020-04-16,"No",0.0960633950750461,0
"bullish","AAPL",1,20,2020-04-17,"No",0.0676382349460407,0
"bullish","AAPL",1,20,2020-04-20,"No",0.652026357907569,1
"bullish","AAPL",1,20,2020-04-21,"Yes",0.587166339336625,1
"bullish","AAPL",1,20,2020-04-22,"No",0.0797537896710619,0
"bullish","AAPL",1,20,2020-04-23,"Yes",0.0725651436153721,0
"bullish","AAPL",1,20,2020-04-24,"No",0.0656236747576687,0
"bullish","AAPL",1,20,2020-04-27,"No",0.0620380119332085,0
"bullish","AAPL",1,20,2020-04-28,"Yes",0.0769168092394295,0
"bullish","AAPL",1,20,2020-04-29,"Yes",0.0984551028067716,0
"bullish","AAPL",1,20,2020-04-30,"No",0.0911576286487197,0
"bullish","AAPL",1,20,2020-05-01,"No",0.0479678509078932,0
"bullish","AAPL",1,20,2020-05-04,"Yes",0.0756071492982197,0
"bullish","AAPL",1,20,2020-05-05,"No",0.0652438433762598,0
"bullish","AAPL",1,20,2020-05-06,"No",0.0414337390814617,0
"bullish","AAPL",1,20,2020-05-07,"Yes",0.0786044506018145,0
"bullish","AAPL",1,20,2020-05-08,"Yes",0.0680532888721136,0
"bullish","AAPL",1,20,2020-05-11,"No",0.0951587038532937,0
"bullish","AAPL",1,20,2020-05-12,"No",0.087602037642964,0
"bullish","AAPL",1,20,2020-05-13,NA,0.0716067170016839,0
"bullish","AAPL",2,20,2020-01-03,"No",0.0498769197923591,0
"bullish","AAPL",2,20,2020-01-06,"No",0.0544319310346258,0
"bullish","AAPL",2,20,2020-01-07,"Yes",0.0540357260264146,0
"bullish","AAPL",2,20,2020-01-08,"Yes",0.0536338887331426,0
"bullish","AAPL",2,20,2020-01-09,"Yes",0.056413316849592,0
"bullish","AAPL",2,20,2020-01-10,"No",0.0528724687009905,0
"bullish","AAPL",2,20,2020-01-13,"No",0.0878854189180767,0
"bullish","AAPL",2,20,2020-01-14,"No",0.0856167526701811,0
"bullish","AAPL",2,20,2020-01-15,"Yes",0.115691375325661,0
"bullish","AAPL",2,20,2020-01-16,"No",0.0768704707261963,0
"bullish","AAPL",2,20,2020-01-17,"No",0.0581281196975666,0
"bullish","AAPL",2,20,2020-01-21,"No",0.0568550552087165,0
"bullish","AAPL",2,20,2020-01-22,"No",0.0495684380824725,0
"bullish","AAPL",2,20,2020-01-23,"No",0.0547795552019212,0
"bullish","AAPL",2,20,2020-01-24,"No",0.0556367564147696,0
"bullish","AAPL",2,20,2020-01-27,"Yes",0.152410955875079,0
"bullish","AAPL",2,20,2020-01-28,"No",0.151752535277022,0
"bullish","AAPL",2,20,2020-01-29,"No",0.0950997803261971,0
"bullish","AAPL",2,20,2020-01-30,"No",0.070198492504435,0
"bullish","AAPL",2,20,2020-01-31,"Yes",0.195398408970025,0
"bullish","AAPL",2,20,2020-02-03,"Yes",0.182094851415733,0
"bullish","AAPL",2,20,2020-02-04,"No",0.113826244671473,0
"bullish","AAPL",2,20,2020-02-05,"No",0.072072002286047,0
"bullish","AAPL",2,20,2020-02-06,"No",0.0700448747358253,0
"bullish","AAPL",2,20,2020-02-07,"No",0.077633154452124,0
"bullish","AAPL",2,20,2020-02-10,"No",0.128480464300927,0
"bullish","AAPL",2,20,2020-02-11,"No",0.116988429392442,0
"bullish","AAPL",2,20,2020-02-12,"No",0.0861468224318011,0
"bullish","AAPL",2,20,2020-02-13,"No",0.0705355778327966,0
"bullish","AAPL",2,20,2020-02-14,"No",0.101802347751593,0
"bullish","AAPL",2,20,2020-02-18,"No",0.822234238919434,1
"bullish","AAPL",2,20,2020-02-19,"No",0.153565639040219,0
"bullish","AAPL",2,20,2020-02-20,"No",0.677236803999545,1
"bullish","AAPL",2,20,2020-02-21,"No",0.433517211783835,0
"bullish","AAPL",2,20,2020-02-24,"No",0.564358831887307,1
"bullish","AAPL",2,20,2020-02-25,"No",0.332616897879338,0
"bullish","AAPL",2,20,2020-02-26,"No",0.138496355211557,0
"bullish","AAPL",2,20,2020-02-27,"Yes",0.410867793602077,0
"bullish","AAPL",2,20,2020-02-28,"Yes",0.192639350876315,0
"bullish","AAPL",2,20,2020-03-02,"No",0.102472663027419,0
"bullish","AAPL",2,20,2020-03-03,"No",0.169997034160138,0
"bullish","AAPL",2,20,2020-03-04,"No",0.425439447700428,0
"bullish","AAPL",2,20,2020-03-05,"No",0.106391372565374,0
"bullish","AAPL",2,20,2020-03-06,"No",0.113320712063465,0
"bullish","AAPL",2,20,2020-03-09,"Yes",0.293173054568063,0
"bullish","AAPL",2,20,2020-03-10,"No",0.122758112054537,0
"bullish","AAPL",2,20,2020-03-11,"No",0.239088845551096,0
"bullish","AAPL",2,20,2020-03-12,"No",0.477827696085716,0
"bullish","AAPL",2,20,2020-03-13,"No",0.715690657908301,1
"bullish","AAPL",2,20,2020-03-16,"No",0.684903161960209,1
"bullish","AAPL",2,20,2020-03-17,"No",0.705585142928128,1
"bullish","AAPL",2,20,2020-03-18,"No",0.704854884155532,1
"bullish","AAPL",2,20,2020-03-19,"No",0.69409570757462,1
"bullish","AAPL",2,20,2020-03-20,"Yes",0.330156521218067,0
"bullish","AAPL",2,20,2020-03-23,"Yes",0.235449449647126,0
"bullish","AAPL",2,20,2020-03-24,"Yes",0.363775682164299,0
"bullish","AAPL",2,20,2020-03-25,"No",0.646952270636596,1
"bullish","AAPL",2,20,2020-03-26,"No",0.694166344918311,1
"bullish","AAPL",2,20,2020-03-27,"Yes",0.185590559884912,0
"bullish","AAPL",2,20,2020-03-30,"No",0.598605171070589,1
"bullish","AAPL",2,20,2020-03-31,"No",0.615933517518307,1
"bullish","AAPL",2,20,2020-04-01,"No",0.743514444223184,1
"bullish","AAPL",2,20,2020-04-02,"Yes",0.692283301702749,1
"bullish","AAPL",2,20,2020-04-03,"Yes",0.105207335572021,0
"bullish","AAPL",2,20,2020-04-06,"No",0.604195088381314,1
"bullish","AAPL",2,20,2020-04-07,"Yes",0.637718327342019,1
"bullish","AAPL",2,20,2020-04-08,"Yes",0.0645041910030056,0
"bullish","AAPL",2,20,2020-04-09,"Yes",0.0594171452739109,0
"bullish","AAPL",2,20,2020-04-13,"Yes",0.0691270891962548,0
"bullish","AAPL",2,20,2020-04-14,"No",0.0649236717621722,0
"bullish","AAPL",2,20,2020-04-15,"No",0.0569697700790671,0
"bullish","AAPL",2,20,2020-04-16,"No",0.0490647938653545,0
"bullish","AAPL",2,20,2020-04-17,"No",0.0629599675494813,0
"bullish","AAPL",2,20,2020-04-20,"No",0.057799222571217,0
"bullish","AAPL",2,20,2020-04-21,"Yes",0.117708451468244,0
"bullish","AAPL",2,20,2020-04-22,"Yes",0.0722944451569012,0
"bullish","AAPL",2,20,2020-04-23,"Yes",0.121704284035802,0
"bullish","AAPL",2,20,2020-04-24,"No",0.0836938303203595,0
"bullish","AAPL",2,20,2020-04-27,"No",0.0734520538127029,0
"bullish","AAPL",2,20,2020-04-28,"Yes",0.280320557531348,0
"bullish","AAPL",2,20,2020-04-29,"No",0.0728909149832835,0
"bullish","AAPL",2,20,2020-04-30,"No",0.0867881619636786,0
"bullish","AAPL",2,20,2020-05-01,"Yes",0.116180909412169,0
"bullish","AAPL",2,20,2020-05-04,"Yes",0.123938778153378,0
"bullish","AAPL",2,20,2020-05-05,"No",0.0692836311083753,0
"bullish","AAPL",2,20,2020-05-06,"Yes",0.0488830541288452,0
"bullish","AAPL",2,20,2020-05-07,"Yes",0.0495250798678625,0
"bullish","AAPL",2,20,2020-05-08,"No",0.0665074464356414,0
"bullish","AAPL",2,20,2020-05-11,"No",0.0577609982452228,0
"bullish","AAPL",2,20,2020-05-12,NA,0.0595292952095047,0
"bullish","AAPL",2,20,2020-05-13,NA,0.0703009075288763,0
"bullish","AAPL",3,20,2020-01-03,"No",0.350859767777153,0
"bullish","AAPL",3,20,2020-01-06,"Yes",0.214933230637036,0
"bullish","AAPL",3,20,2020-01-07,"Yes",0.345901967372795,0
"bullish","AAPL",3,20,2020-01-08,"Yes",0.163411148218769,0
"bullish","AAPL",3,20,2020-01-09,"No",0.102096506783585,0
"bullish","AAPL",3,20,2020-01-10,"No",0.251447685837884,0
"bullish","AAPL",3,20,2020-01-13,"No",0.0976850123581255,0
"bullish","AAPL",3,20,2020-01-14,"No",0.436933564880848,0
"bullish","AAPL",3,20,2020-01-15,"No",0.210016214545574,0
"bullish","AAPL",3,20,2020-01-16,"No",0.122976421765516,0
"bullish","AAPL",3,20,2020-01-17,"No",0.0967240189511831,0
"bullish","AAPL",3,20,2020-01-21,"No",0.160731387933963,0
"bullish","AAPL",3,20,2020-01-22,"No",0.265046903586849,0
"bullish","AAPL",3,20,2020-01-23,"No",0.124582969435729,0
"bullish","AAPL",3,20,2020-01-24,"No",0.30785047504449,0
"bullish","AAPL",3,20,2020-01-27,"Yes",0.232063900442157,0
