"trend","symbol","n_period","l_period","trainMethod","term","class","estimate","conf.low","conf.high","p.value"
"bearish","AAPL",1,1,"glm - top layer","f1","Yes",0.549019607843137,NA,NA,NA
"bearish","AAPL",1,1,"glm - top layer","prevalence","Yes",0.284403669724771,NA,NA,NA
"bearish","AAPL",1,1,"glm - top layer","detection_rate","Yes",0.128440366972477,NA,NA,NA
"bearish","AAPL",1,1,"glm - top layer","detection_prevalence","Yes",0.18348623853211,NA,NA,NA
"bearish","AAPL",1,1,"glm - top layer","balanced_accuracy","Yes",0.687344913151365,NA,NA,NA
"bearish","AAPL",1,1,"nb - top layer","accuracy",NA,0.779816513761468,0.690328858838425,0.853540415432621,0.0813213102836888
"bearish","AAPL",1,1,"nb - top layer","kappa",NA,0.425559947299078,NA,NA,0.307434165927395
"bearish","AAPL",1,1,"nb - top layer","sensitivity","Yes",0.516129032258065,NA,NA,NA
"bearish","AAPL",1,1,"nb - top layer","specificity","Yes",0.884615384615385,NA,NA,NA
"bearish","AAPL",1,1,"nb - top layer","pos_pred_value","Yes",0.64,NA,NA,NA
"bearish","AAPL",1,1,"nb - top layer","neg_pred_value","Yes",0.821428571428571,NA,NA,NA
"bearish","AAPL",1,1,"nb - top layer","precision","Yes",0.64,NA,NA,NA
"bearish","AAPL",1,1,"nb - top layer","recall","Yes",0.516129032258065,NA,NA,NA
"bearish","AAPL",1,1,"nb - top layer","f1","Yes",0.571428571428571,NA,NA,NA
"bearish","AAPL",1,1,"nb - top layer","prevalence","Yes",0.284403669724771,NA,NA,NA
"bearish","AAPL",1,1,"nb - top layer","detection_rate","Yes",0.146788990825688,NA,NA,NA
"bearish","AAPL",1,1,"nb - top layer","detection_prevalence","Yes",0.229357798165138,NA,NA,NA
"bearish","AAPL",1,1,"nb - top layer","balanced_accuracy","Yes",0.700372208436725,NA,NA,NA
"bearish","AAPL",1,1,"gbm - top layer","accuracy",NA,0.779816513761468,0.690328858838425,0.853540415432621,0.0813213102836888
"bearish","AAPL",1,1,"gbm - top layer","kappa",NA,0.400824553366926,NA,NA,0.0661925797221934
"bearish","AAPL",1,1,"gbm - top layer","sensitivity","Yes",0.451612903225806,NA,NA,NA
"bearish","AAPL",1,1,"gbm - top layer","specificity","Yes",0.91025641025641,NA,NA,NA
"bearish","AAPL",1,1,"gbm - top layer","pos_pred_value","Yes",0.666666666666667,NA,NA,NA
"bearish","AAPL",1,1,"gbm - top layer","neg_pred_value","Yes",0.806818181818182,NA,NA,NA
"bearish","AAPL",1,1,"gbm - top layer","precision","Yes",0.666666666666667,NA,NA,NA
"bearish","AAPL",1,1,"gbm - top layer","recall","Yes",0.451612903225806,NA,NA,NA
"bearish","AAPL",1,1,"gbm - top layer","f1","Yes",0.538461538461538,NA,NA,NA
"bearish","AAPL",1,1,"gbm - top layer","prevalence","Yes",0.284403669724771,NA,NA,NA
"bearish","AAPL",1,1,"gbm - top layer","detection_rate","Yes",0.128440366972477,NA,NA,NA
"bearish","AAPL",1,1,"gbm - top layer","detection_prevalence","Yes",0.192660550458716,NA,NA,NA
"bearish","AAPL",1,1,"gbm - top layer","balanced_accuracy","Yes",0.680934656741108,NA,NA,NA
"bearish","AAPL",1,1,"final - averaging","accuracy",NA,0.788990825688073,0.700397351900817,0.861287010707362,0.0525969743749915
"bearish","AAPL",1,1,"final - averaging","kappa",NA,0.431905733061409,NA,NA,0.0952928380234563
"bearish","AAPL",1,1,"final - averaging","sensitivity","Yes",0.483870967741935,NA,NA,NA
"bearish","AAPL",1,1,"final - averaging","specificity","Yes",0.91025641025641,NA,NA,NA
"bearish","AAPL",1,1,"final - averaging","pos_pred_value","Yes",0.681818181818182,NA,NA,NA
"bearish","AAPL",1,1,"final - averaging","neg_pred_value","Yes",0.816091954022989,NA,NA,NA
"bearish","AAPL",1,1,"final - averaging","precision","Yes",0.681818181818182,NA,NA,NA
"bearish","AAPL",1,1,"final - averaging","recall","Yes",0.483870967741935,NA,NA,NA
"bearish","AAPL",1,1,"final - averaging","f1","Yes",0.566037735849057,NA,NA,NA
"bearish","AAPL",1,1,"final - averaging","prevalence","Yes",0.284403669724771,NA,NA,NA
"bearish","AAPL",1,1,"final - averaging","detection_rate","Yes",0.137614678899083,NA,NA,NA
"bearish","AAPL",1,1,"final - averaging","detection_prevalence","Yes",0.201834862385321,NA,NA,NA
"bearish","AAPL",1,1,"final - averaging","balanced_accuracy","Yes",0.697063688999173,NA,NA,NA
"bearish","AAPL",2,1,"glm","accuracy",NA,0.681818181818182,0.586187124446126,0.767375393598527,0.770756679473161
"bearish","AAPL",2,1,"glm","kappa",NA,0.141774409273295,NA,NA,0.0909689479753577
"bearish","AAPL",2,1,"glm","sensitivity","Yes",0.28125,NA,NA,NA
"bearish","AAPL",2,1,"glm","specificity","Yes",0.846153846153846,NA,NA,NA
"bearish","AAPL",2,1,"glm","pos_pred_value","Yes",0.428571428571429,NA,NA,NA
"bearish","AAPL",2,1,"glm","neg_pred_value","Yes",0.741573033707865,NA,NA,NA
"bearish","AAPL",2,1,"glm","precision","Yes",0.428571428571429,NA,NA,NA
"bearish","AAPL",2,1,"glm","recall","Yes",0.28125,NA,NA,NA
"bearish","AAPL",2,1,"glm","f1","Yes",0.339622641509434,NA,NA,NA
"bearish","AAPL",2,1,"glm","prevalence","Yes",0.290909090909091,NA,NA,NA
"bearish","AAPL",2,1,"glm","detection_rate","Yes",0.0818181818181818,NA,NA,NA
"bearish","AAPL",2,1,"glm","detection_prevalence","Yes",0.190909090909091,NA,NA,NA
"bearish","AAPL",2,1,"glm","balanced_accuracy","Yes",0.563701923076923,NA,NA,NA
"bearish","AAPL",2,1,"nb","accuracy",NA,0.636363636363636,0.539210462810788,0.725975776474194,0.960575661843102
"bearish","AAPL",2,1,"nb","kappa",NA,0.102040816326531,NA,NA,0.874367061162892
"bearish","AAPL",2,1,"nb","sensitivity","Yes",0.34375,NA,NA,NA
"bearish","AAPL",2,1,"nb","specificity","Yes",0.756410256410256,NA,NA,NA
"bearish","AAPL",2,1,"nb","pos_pred_value","Yes",0.366666666666667,NA,NA,NA
"bearish","AAPL",2,1,"nb","neg_pred_value","Yes",0.7375,NA,NA,NA
"bearish","AAPL",2,1,"nb","precision","Yes",0.366666666666667,NA,NA,NA
"bearish","AAPL",2,1,"nb","recall","Yes",0.34375,NA,NA,NA
"bearish","AAPL",2,1,"nb","f1","Yes",0.354838709677419,NA,NA,NA
"bearish","AAPL",2,1,"nb","prevalence","Yes",0.290909090909091,NA,NA,NA
"bearish","AAPL",2,1,"nb","detection_rate","Yes",0.1,NA,NA,NA
"bearish","AAPL",2,1,"nb","detection_prevalence","Yes",0.272727272727273,NA,NA,NA
"bearish","AAPL",2,1,"nb","balanced_accuracy","Yes",0.550080128205128,NA,NA,NA
"bearish","AAPL",2,1,"gbm","accuracy",NA,0.836363636363636,0.753768241456318,0.90003817927397,0.00148155123334054
"bearish","AAPL",2,1,"gbm","kappa",NA,0.595918367346939,NA,NA,0.813663715766792
"bearish","AAPL",2,1,"gbm","sensitivity","Yes",0.6875,NA,NA,NA
"bearish","AAPL",2,1,"gbm","specificity","Yes",0.897435897435897,NA,NA,NA
"bearish","AAPL",2,1,"gbm","pos_pred_value","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",2,1,"gbm","neg_pred_value","Yes",0.875,NA,NA,NA
"bearish","AAPL",2,1,"gbm","precision","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",2,1,"gbm","recall","Yes",0.6875,NA,NA,NA
"bearish","AAPL",2,1,"gbm","f1","Yes",0.709677419354839,NA,NA,NA
"bearish","AAPL",2,1,"gbm","prevalence","Yes",0.290909090909091,NA,NA,NA
"bearish","AAPL",2,1,"gbm","detection_rate","Yes",0.2,NA,NA,NA
"bearish","AAPL",2,1,"gbm","detection_prevalence","Yes",0.272727272727273,NA,NA,NA
"bearish","AAPL",2,1,"gbm","balanced_accuracy","Yes",0.792467948717949,NA,NA,NA
"bearish","AAPL",2,1,"glm - top layer","accuracy",NA,0.818181818181818,0.733259668900933,0.885258606241702,0.00613190618960752
"bearish","AAPL",2,1,"glm - top layer","kappa",NA,0.533502968617472,NA,NA,0.263552477282973
"bearish","AAPL",2,1,"glm - top layer","sensitivity","Yes",0.59375,NA,NA,NA
"bearish","AAPL",2,1,"glm - top layer","specificity","Yes",0.91025641025641,NA,NA,NA
"bearish","AAPL",2,1,"glm - top layer","pos_pred_value","Yes",0.730769230769231,NA,NA,NA
"bearish","AAPL",2,1,"glm - top layer","neg_pred_value","Yes",0.845238095238095,NA,NA,NA
"bearish","AAPL",2,1,"glm - top layer","precision","Yes",0.730769230769231,NA,NA,NA
"bearish","AAPL",2,1,"glm - top layer","recall","Yes",0.59375,NA,NA,NA
"bearish","AAPL",2,1,"glm - top layer","f1","Yes",0.655172413793103,NA,NA,NA
"bearish","AAPL",2,1,"glm - top layer","prevalence","Yes",0.290909090909091,NA,NA,NA
"bearish","AAPL",2,1,"glm - top layer","detection_rate","Yes",0.172727272727273,NA,NA,NA
"bearish","AAPL",2,1,"glm - top layer","detection_prevalence","Yes",0.236363636363636,NA,NA,NA
"bearish","AAPL",2,1,"glm - top layer","balanced_accuracy","Yes",0.752003205128205,NA,NA,NA
"bearish","AAPL",2,1,"nb - top layer","accuracy",NA,0.763636363636364,0.673160977989176,0.839421080615428,0.122947047932997
"bearish","AAPL",2,1,"nb - top layer","kappa",NA,0.437450826121164,NA,NA,0.84451926747294
"bearish","AAPL",2,1,"nb - top layer","sensitivity","Yes",0.625,NA,NA,NA
"bearish","AAPL",2,1,"nb - top layer","specificity","Yes",0.82051282051282,NA,NA,NA
"bearish","AAPL",2,1,"nb - top layer","pos_pred_value","Yes",0.588235294117647,NA,NA,NA
"bearish","AAPL",2,1,"nb - top layer","neg_pred_value","Yes",0.842105263157895,NA,NA,NA
"bearish","AAPL",2,1,"nb - top layer","precision","Yes",0.588235294117647,NA,NA,NA
"bearish","AAPL",2,1,"nb - top layer","recall","Yes",0.625,NA,NA,NA
"bearish","AAPL",2,1,"nb - top layer","f1","Yes",0.606060606060606,NA,NA,NA
"bearish","AAPL",2,1,"nb - top layer","prevalence","Yes",0.290909090909091,NA,NA,NA
"bearish","AAPL",2,1,"nb - top layer","detection_rate","Yes",0.181818181818182,NA,NA,NA
"bearish","AAPL",2,1,"nb - top layer","detection_prevalence","Yes",0.309090909090909,NA,NA,NA
"bearish","AAPL",2,1,"nb - top layer","balanced_accuracy","Yes",0.72275641025641,NA,NA,NA
"bearish","AAPL",2,1,"gbm - top layer","accuracy",NA,0.863636363636364,0.785079870824757,0.921623749814627,0.000109841084170083
"bearish","AAPL",2,1,"gbm - top layer","kappa",NA,0.660074165636588,NA,NA,0.605576616335346
"bearish","AAPL",2,1,"gbm - top layer","sensitivity","Yes",0.71875,NA,NA,NA
"bearish","AAPL",2,1,"gbm - top layer","specificity","Yes",0.923076923076923,NA,NA,NA
"bearish","AAPL",2,1,"gbm - top layer","pos_pred_value","Yes",0.793103448275862,NA,NA,NA
"bearish","AAPL",2,1,"gbm - top layer","neg_pred_value","Yes",0.888888888888889,NA,NA,NA
"bearish","AAPL",2,1,"gbm - top layer","precision","Yes",0.793103448275862,NA,NA,NA
"bearish","AAPL",2,1,"gbm - top layer","recall","Yes",0.71875,NA,NA,NA
"bearish","AAPL",2,1,"gbm - top layer","f1","Yes",0.754098360655738,NA,NA,NA
"bearish","AAPL",2,1,"gbm - top layer","prevalence","Yes",0.290909090909091,NA,NA,NA
"bearish","AAPL",2,1,"gbm - top layer","detection_rate","Yes",0.209090909090909,NA,NA,NA
"bearish","AAPL",2,1,"gbm - top layer","detection_prevalence","Yes",0.263636363636364,NA,NA,NA
"bearish","AAPL",2,1,"gbm - top layer","balanced_accuracy","Yes",0.820913461538462,NA,NA,NA
"bearish","AAPL",2,1,"final - averaging","accuracy",NA,0.781818181818182,0.692978664410767,0.854924934825229,0.0547905688432649
"bearish","AAPL",2,1,"final - averaging","kappa",NA,0.471153846153846,NA,NA,1
"bearish","AAPL",2,1,"final - averaging","sensitivity","Yes",0.625,NA,NA,NA
"bearish","AAPL",2,1,"final - averaging","specificity","Yes",0.846153846153846,NA,NA,NA
"bearish","AAPL",2,1,"final - averaging","pos_pred_value","Yes",0.625,NA,NA,NA
"bearish","AAPL",2,1,"final - averaging","neg_pred_value","Yes",0.846153846153846,NA,NA,NA
"bearish","AAPL",2,1,"final - averaging","precision","Yes",0.625,NA,NA,NA
"bearish","AAPL",2,1,"final - averaging","recall","Yes",0.625,NA,NA,NA
"bearish","AAPL",2,1,"final - averaging","f1","Yes",0.625,NA,NA,NA
"bearish","AAPL",2,1,"final - averaging","prevalence","Yes",0.290909090909091,NA,NA,NA
"bearish","AAPL",2,1,"final - averaging","detection_rate","Yes",0.181818181818182,NA,NA,NA
"bearish","AAPL",2,1,"final - averaging","detection_prevalence","Yes",0.290909090909091,NA,NA,NA
"bearish","AAPL",2,1,"final - averaging","balanced_accuracy","Yes",0.735576923076923,NA,NA,NA
"bearish","AAPL",3,1,"glm","accuracy",NA,0.731481481481482,0.637632321303272,0.812223685198614,0.463550482328569
"bearish","AAPL",3,1,"glm","kappa",NA,0.209090909090909,NA,NA,0.00932958471977156
"bearish","AAPL",3,1,"glm","sensitivity","Yes",0.266666666666667,NA,NA,NA
"bearish","AAPL",3,1,"glm","specificity","Yes",0.91025641025641,NA,NA,NA
"bearish","AAPL",3,1,"glm","pos_pred_value","Yes",0.533333333333333,NA,NA,NA
"bearish","AAPL",3,1,"glm","neg_pred_value","Yes",0.763440860215054,NA,NA,NA
"bearish","AAPL",3,1,"glm","precision","Yes",0.533333333333333,NA,NA,NA
"bearish","AAPL",3,1,"glm","recall","Yes",0.266666666666667,NA,NA,NA
"bearish","AAPL",3,1,"glm","f1","Yes",0.355555555555556,NA,NA,NA
"bearish","AAPL",3,1,"glm","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",3,1,"glm","detection_rate","Yes",0.0740740740740741,NA,NA,NA
"bearish","AAPL",3,1,"glm","detection_prevalence","Yes",0.138888888888889,NA,NA,NA
"bearish","AAPL",3,1,"glm","balanced_accuracy","Yes",0.588461538461538,NA,NA,NA
"bearish","AAPL",3,1,"nb","accuracy",NA,0.703703703703704,0.608179343332203,0.787715255177236,0.708206578893205
"bearish","AAPL",3,1,"nb","kappa",NA,0.304347826086957,NA,NA,0.376759117811582
"bearish","AAPL",3,1,"nb","sensitivity","Yes",0.566666666666667,NA,NA,NA
"bearish","AAPL",3,1,"nb","specificity","Yes",0.756410256410256,NA,NA,NA
"bearish","AAPL",3,1,"nb","pos_pred_value","Yes",0.472222222222222,NA,NA,NA
"bearish","AAPL",3,1,"nb","neg_pred_value","Yes",0.819444444444444,NA,NA,NA
"bearish","AAPL",3,1,"nb","precision","Yes",0.472222222222222,NA,NA,NA
"bearish","AAPL",3,1,"nb","recall","Yes",0.566666666666667,NA,NA,NA
"bearish","AAPL",3,1,"nb","f1","Yes",0.515151515151515,NA,NA,NA
"bearish","AAPL",3,1,"nb","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",3,1,"nb","detection_rate","Yes",0.157407407407407,NA,NA,NA
"bearish","AAPL",3,1,"nb","detection_prevalence","Yes",0.333333333333333,NA,NA,NA
"bearish","AAPL",3,1,"nb","balanced_accuracy","Yes",0.661538461538462,NA,NA,NA
"bearish","AAPL",3,1,"gbm","accuracy",NA,0.87037037037037,0.792076203488322,0.927281395796997,0.000186363071618617
"bearish","AAPL",3,1,"gbm","kappa",NA,0.683417085427136,NA,NA,0.789268026134281
"bearish","AAPL",3,1,"gbm","sensitivity","Yes",0.8,NA,NA,NA
"bearish","AAPL",3,1,"gbm","specificity","Yes",0.897435897435897,NA,NA,NA
"bearish","AAPL",3,1,"gbm","pos_pred_value","Yes",0.75,NA,NA,NA
"bearish","AAPL",3,1,"gbm","neg_pred_value","Yes",0.921052631578947,NA,NA,NA
"bearish","AAPL",3,1,"gbm","precision","Yes",0.75,NA,NA,NA
"bearish","AAPL",3,1,"gbm","recall","Yes",0.8,NA,NA,NA
"bearish","AAPL",3,1,"gbm","f1","Yes",0.774193548387097,NA,NA,NA
"bearish","AAPL",3,1,"gbm","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",3,1,"gbm","detection_rate","Yes",0.222222222222222,NA,NA,NA
"bearish","AAPL",3,1,"gbm","detection_prevalence","Yes",0.296296296296296,NA,NA,NA
"bearish","AAPL",3,1,"gbm","balanced_accuracy","Yes",0.848717948717949,NA,NA,NA
"bearish","AAPL",3,1,"glm - top layer","accuracy",NA,0.851851851851852,0.770592471106707,0.912883952253439,0.0011071388791089
"bearish","AAPL",3,1,"glm - top layer","kappa",NA,0.638190954773869,NA,NA,0.802587348634152
"bearish","AAPL",3,1,"glm - top layer","sensitivity","Yes",0.766666666666667,NA,NA,NA
"bearish","AAPL",3,1,"glm - top layer","specificity","Yes",0.884615384615385,NA,NA,NA
"bearish","AAPL",3,1,"glm - top layer","pos_pred_value","Yes",0.71875,NA,NA,NA
"bearish","AAPL",3,1,"glm - top layer","neg_pred_value","Yes",0.907894736842105,NA,NA,NA
"bearish","AAPL",3,1,"glm - top layer","precision","Yes",0.71875,NA,NA,NA
"bearish","AAPL",3,1,"glm - top layer","recall","Yes",0.766666666666667,NA,NA,NA
"bearish","AAPL",3,1,"glm - top layer","f1","Yes",0.741935483870968,NA,NA,NA
"bearish","AAPL",3,1,"glm - top layer","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",3,1,"glm - top layer","detection_rate","Yes",0.212962962962963,NA,NA,NA
"bearish","AAPL",3,1,"glm - top layer","detection_prevalence","Yes",0.296296296296296,NA,NA,NA
"bearish","AAPL",3,1,"glm - top layer","balanced_accuracy","Yes",0.825641025641026,NA,NA,NA
"bearish","AAPL",3,1,"nb - top layer","accuracy",NA,0.824074074074074,0.738982421420273,0.8906291465797,0.00969723854919802
"bearish","AAPL",3,1,"nb - top layer","kappa",NA,0.582926829268293,NA,NA,0.358795357886942
"bearish","AAPL",3,1,"nb - top layer","sensitivity","Yes",0.766666666666667,NA,NA,NA
"bearish","AAPL",3,1,"nb - top layer","specificity","Yes",0.846153846153846,NA,NA,NA
"bearish","AAPL",3,1,"nb - top layer","pos_pred_value","Yes",0.657142857142857,NA,NA,NA
"bearish","AAPL",3,1,"nb - top layer","neg_pred_value","Yes",0.904109589041096,NA,NA,NA
"bearish","AAPL",3,1,"nb - top layer","precision","Yes",0.657142857142857,NA,NA,NA
"bearish","AAPL",3,1,"nb - top layer","recall","Yes",0.766666666666667,NA,NA,NA
"bearish","AAPL",3,1,"nb - top layer","f1","Yes",0.707692307692308,NA,NA,NA
"bearish","AAPL",3,1,"nb - top layer","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",3,1,"nb - top layer","detection_rate","Yes",0.212962962962963,NA,NA,NA
"bearish","AAPL",3,1,"nb - top layer","detection_prevalence","Yes",0.324074074074074,NA,NA,NA
"bearish","AAPL",3,1,"nb - top layer","balanced_accuracy","Yes",0.806410256410256,NA,NA,NA
"bearish","AAPL",3,1,"gbm - top layer","accuracy",NA,0.824074074074074,0.738982421420273,0.8906291465797,0.00969723854919802
"bearish","AAPL",3,1,"gbm - top layer","kappa",NA,0.574626865671642,NA,NA,0.64635519553949
"bearish","AAPL",3,1,"gbm - top layer","sensitivity","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",3,1,"gbm - top layer","specificity","Yes",0.858974358974359,NA,NA,NA
"bearish","AAPL",3,1,"gbm - top layer","pos_pred_value","Yes",0.666666666666667,NA,NA,NA
"bearish","AAPL",3,1,"gbm - top layer","neg_pred_value","Yes",0.893333333333333,NA,NA,NA
"bearish","AAPL",3,1,"gbm - top layer","precision","Yes",0.666666666666667,NA,NA,NA
"bearish","AAPL",3,1,"gbm - top layer","recall","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",3,1,"gbm - top layer","f1","Yes",0.698412698412698,NA,NA,NA
"bearish","AAPL",3,1,"gbm - top layer","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",3,1,"gbm - top layer","detection_rate","Yes",0.203703703703704,NA,NA,NA
"bearish","AAPL",3,1,"gbm - top layer","detection_prevalence","Yes",0.305555555555556,NA,NA,NA
"bearish","AAPL",3,1,"gbm - top layer","balanced_accuracy","Yes",0.796153846153846,NA,NA,NA
"bearish","AAPL",3,1,"final - averaging","accuracy",NA,0.842592592592593,0.759979444915695,0.905546960484316,0.00243135035351048
"bearish","AAPL",3,1,"final - averaging","kappa",NA,0.619402985074627,NA,NA,0.627625805028359
"bearish","AAPL",3,1,"final - averaging","sensitivity","Yes",0.766666666666667,NA,NA,NA
"bearish","AAPL",3,1,"final - averaging","specificity","Yes",0.871794871794872,NA,NA,NA
"bearish","AAPL",3,1,"final - averaging","pos_pred_value","Yes",0.696969696969697,NA,NA,NA
"bearish","AAPL",3,1,"final - averaging","neg_pred_value","Yes",0.906666666666667,NA,NA,NA
"bearish","AAPL",3,1,"final - averaging","precision","Yes",0.696969696969697,NA,NA,NA
"bearish","AAPL",3,1,"final - averaging","recall","Yes",0.766666666666667,NA,NA,NA
"bearish","AAPL",3,1,"final - averaging","f1","Yes",0.73015873015873,NA,NA,NA
"bearish","AAPL",3,1,"final - averaging","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",3,1,"final - averaging","detection_rate","Yes",0.212962962962963,NA,NA,NA
"bearish","AAPL",3,1,"final - averaging","detection_prevalence","Yes",0.305555555555556,NA,NA,NA
"bearish","AAPL",3,1,"final - averaging","balanced_accuracy","Yes",0.819230769230769,NA,NA,NA
"bearish","AAPL",4,1,"glm","accuracy",NA,0.707964601769911,0.614994608861424,0.789706918259531,0.384699059782533
"bearish","AAPL",4,1,"glm","kappa",NA,0.211461196870374,NA,NA,0.00534877052048204
"bearish","AAPL",4,1,"glm","sensitivity","Yes",0.285714285714286,NA,NA,NA
"bearish","AAPL",4,1,"glm","specificity","Yes",0.897435897435897,NA,NA,NA
"bearish","AAPL",4,1,"glm","pos_pred_value","Yes",0.555555555555556,NA,NA,NA
"bearish","AAPL",4,1,"glm","neg_pred_value","Yes",0.736842105263158,NA,NA,NA
"bearish","AAPL",4,1,"glm","precision","Yes",0.555555555555556,NA,NA,NA
"bearish","AAPL",4,1,"glm","recall","Yes",0.285714285714286,NA,NA,NA
"bearish","AAPL",4,1,"glm","f1","Yes",0.377358490566038,NA,NA,NA
"bearish","AAPL",4,1,"glm","prevalence","Yes",0.309734513274336,NA,NA,NA
"bearish","AAPL",4,1,"glm","detection_rate","Yes",0.0884955752212389,NA,NA,NA
"bearish","AAPL",4,1,"glm","detection_prevalence","Yes",0.15929203539823,NA,NA,NA
"bearish","AAPL",4,1,"glm","balanced_accuracy","Yes",0.591575091575092,NA,NA,NA
"bearish","AAPL",4,1,"nb","accuracy",NA,0.707964601769911,0.614994608861424,0.789706918259531,0.384699059782533
"bearish","AAPL",4,1,"nb","kappa",NA,0.252255865249649,NA,NA,0.0817227522986591
"bearish","AAPL",4,1,"nb","sensitivity","Yes",0.371428571428571,NA,NA,NA
"bearish","AAPL",4,1,"nb","specificity","Yes",0.858974358974359,NA,NA,NA
"bearish","AAPL",4,1,"nb","pos_pred_value","Yes",0.541666666666667,NA,NA,NA
